game_id,match_date,match_time,attendance,home_team,away_team,home_score,away_score,possession_home,possession_away,passing_accuracy_home,passing_accuracy_away,shots_on_target_home,shots_on_target_away,saves_home,saves_away,fouls_home,fouls_away,corners_home,corners_away,crosses_home,crosses_away,touches_home,touches_away,tackles_home,tackles_away,interceptions_home,interceptions_away,aerials_won_home,aerials_won_away,clearances_home,clearances_away,offsides_home,offsides_away,goal_kicks_home,goal_kicks_away,throw_ins_home,throw_ins_away,long_balls_home,long_balls_away
414d2972,45769,0.8125,0,Portland Thorns,Gotham FC,4,1,39,61,77,80,60,60,66,50,15,13,3,5,9,20,463,620,15,14,11,3,8,5,28,15,3,3,5,2,15,23,56,72
