game_id,match_date,match_time,attendance,home_team,away_team,home_score,away_score,possession_home,possession_away,passing_accuracy_home,passing_accuracy_away,shots_on_target_home,shots_on_target_away,saves_home,saves_away,fouls_home,fouls_away,corners_home,corners_away,crosses_home,crosses_away,touches_home,touches_away,tackles_home,tackles_away,interceptions_home,interceptions_away,aerials_won_home,aerials_won_away,clearances_home,clearances_away,offsides_home,offsides_away,goal_kicks_home,goal_kicks_away,throw_ins_home,throw_ins_away,long_balls_home,long_balls_away
1c087799,45774,0.541666667,0,Portland Thorns,Racing Louisville,3,3,56,44,76,70,10,33,50,0,21,20,2,3,13,23,485,433,14,26,4,14,8,16,23,32,2,2,12,7,36,22,53,71
